author,message
Greg Lehmensich,"#Zuma is not my friend  "Zuma is looking for a shoulder to cry on 
Kiss Mlungu,"@Emmanuel Nyatlo 
Sibusiso Cilo,Really? did Malema get charged?
Isaac Mokopela,I believe he will not leave because everything will collapse
Lwazi Jele,Zondo must recuse himself
Salty Crack,LOL @Thabo Mokoaleli EFF = EVERYTHING FOR FREE "Not started yet #DIRECTELECTIONS "Mkhuseli ""Khusta"" Jack for President" "​Mkhuseli ""Khusta"" Jack for President" "VIVA ​Mkhuseli ""Khusta"" Jack for President" "VIVA VIVA VIVA ​Mkhuseli ""Khusta"" Jack for President'" Kwinana Fat Cakes for Tea today "America has Johnny Cash "America has Johnny Cash Kwinana's fat cakes for tea? EFF = EVERTHING FOR FREE "America has Johnny Cash They just waiting for the tailor to finish measuring him up for Orange Overalls "If lawyers are disbarred and clergymen defrocked I was asked if I am a Racist. I said NO I can't even Walk Fast I was asked if I am a Racist. I said NO I can't even Walk Fast
Bavuyile Melane,I wanna hear the DCJ is gonna say today oh hey look the Baba is here I think Zuma's attorneys have a problem with the advocates and not the Zondo. they advocates do the questioning and probing. they want Zuma to b asked in a manner different from that of Kwinana who is that lady that he's trying to charm k. LETS ALL BE QUIET QUIET EVERYBODY """I'm a sole member of the commission """ oh yeeeeeeeeeh NO RECUSAL for ZUMA where are the Zuma supporters now Zuma's attorney trying to pick a meaningless argument now DISMISSED RECUSAL DISMISSED RECUSAL "IS IT MY EYES Zuma can't be powerful now as in the days when he was president. he has to ansa to what happened as far as taxpayers money is concerned in his association with the GUPTAS. SOUTH AFRICA NEEDS TO KNOW! His lawyer said something about applying to another institution. did I hear him correctly 🤔 "I loved ZONDO when he said ""I am the sole member of the commission"" right in the beginning of his ruling. I knew that very moment that ZONDO is not going anywhere." the ZUMA supporters now have a problem with the advocates being white WHAT IF HE COMMITS SUICIDE GUYS? @v they dont read them
INKAZIMULO,Bathathe Mboma ka Mqhele! Msholozi is a living legend. Zuma must rise! Zuma is the greatest president in the history of Suid Afrika Zuma is South Africa's papa. like or not! Zuma must lead us. Zuma you are our father. We honor you. I can even die for Zuma! All Zulus will die where Zuma dies... Zuma is the great master. He will never go down. Zuma will never go down. Zuma is a legend The 9 WONDERFUL YEARS under Zuma! MOST SOUTH AFRICANS LOVE ZUMA IT IS CLEAR THAT SOUTH AFRICA LOVES ZUMA ZUMA DETRACTORS ARE COUNTER-REVOLUTIONARY ZUMA HATERS WANT TO DESTROY THIS COUNTRY ZUMA HAS A HEART FULL OF LOVE FOR BLACK PEOPLE PHAKAMA MSHOLOZI WHEN DID ZONDO GET TIME TO RIGHT THIS THESIS IF ZUMA GOES DOWN I WILL CRY BUSHIRI WILL PRAY FOR PAPA ZUMA AND HE WILL WIN. Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? Wenzeni uZuma? ALL ZULUS ARE FRIENDS ALL ZULUS ARE UNITED LIKE CEMENT IN KWAZULU IF YOU GREET ME WE ARE AUTOMATICALLY FRIENDS ZUMA HAS WON VIVA ZUMA Zuma will win in the end
Moipone Mnyakeni,@Tshepo morning zondo do your job✊✊✊ zondo you hereto stay✊✊ Ray Ray Rayyyyyyyyýýy Zondo zuma is going down we .love zondo zuma brought juju zuma tsotsi zuma must fall zondo viva zuma your time is up 👎👎👎👎👎zuma must fall And must fal shakiness sleeping love you zondo zondooooòooooo our hope viva zondo viva zondo you go nowhere yesssssssssschair 👍👍👍👍👍👍👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🤣 👍👍👍👍👍👍💥💥💥💥💥💥💥zondo corruption zuma yesss chair we love you 😍 ❤ ♥ 💕 💖 @Blake very true @Rendani true 🤞🤞
cassim suleman,ZUMA YOU ARE A ROGUE!!!!!! ZUMA IS A ROGUE!!!!@#$@ ACE IS A ROGUE!!!@#$## BRING MY MSHININIWAM his froends wife or daughter @zinhlr
Lota Simon Matlhare,I heard that there is new evidence presented by Jacob. It will be very interesting to hear that. No recusal for Zondo. The hearing must go on. Total disrespect from Jacob. I hope Zondo is going to issue a warrant of arrest.
Terry Gomez,sikhakane; DID HE DO THE REPORT ON SARS ROGUE UNIT THAT WILL NOT BE USED AGAIN BECAUSE OF INACCURACIES
Bulelani Nyingwa,Anxiety in place. "There is no reason for DCJ to throw in the towel The chair aint dropping the ball. "These are like learning outcomes "There will be an issue if Skhakhane left loose ends on his argument "@Ntando Mpofana  I changed my mind the chair is about to drop it Its about to go dowon
John Spendpenny,Very afraid that Zondo is going to recuse himself😒😭
Bra Eva Ndlela,This gangster is available today. he's not attending other funeral. They must be coming with other tricks today There's no respect for the Commission. Mr Sikhakhane and Mr Zuma "Guys "Now Why this commission keeps on accommodating Zuma this much Yhoooooo Zuma just left
SIKHULULE NKOMPHELA,the photographers here are very dramatic why releasing a shutter like that because Zuma is sitting down
Arctic,theres our little pumpkin head turtle "if Zondo recuse himself their is 1 reasons  the whole commission will collapse this decision will tell us if our country truly wants to repair itself from the 10 year murder of our state ZUMA FOR PRESIDENT...................! .........IN JAIL ! here's data for you 1525 1527 1743 1725 16 ZUMA WILL BE A CITIZEN OF BRAMFONTEIN PRISON 🤣😂 VIVA ACTIONSA OUT WITH DA AND ANC leke Zondo you do you BOO PAPA WAG VIR JOU OU ZUMA ANC JUMPING ON ALL ISSUES THAT CAN PUBLICLY BENEFIT THEM LIKE THE SABC RETRENCHMENT SAGA watch after this ZUPTA GOING TO BE SICK AGAIN AND CANT GIVE EVIDENCE yay what's going on now to much comments I cant read the man with the sly tongue it's now a case of who draws first his going to run to his buddies in DUBAI
Mahendra Dabideen,Zondo is going nowhere Zuma the crook must go to jail for life Zuma is a thief Zuma must go to jail Zuma is going to jail
Nhlanhla Mauku,was ruling given on dudu for mentioning mr x zondo is not going ayeye DJC BRING IT HOME touch down zuma is playing mind games with SA. his legal team is now just making money stalingrad from zumas legal team are they back or my phone is acting up
The Truth,Zondo please dont make the mistake of recusing yourself Ace onslaught on Cyril as well as Zumas attack on the commission is a coordinated effort to tear down Cyril and his efforts very well composed All Papa's and Baba's are falling! All Papa's and Baba's are falling! 💪🏽 All Papa's and Baba's are falling! 💪🏽 Baba is praying that DCJ refuses himself lol "Mara Zuma "What a first Viva Zondo Viva! Phansi ngamasela Phansi!✊🏾✊🏾✊🏾✊🏾✊🏾 Viva Zondo Viva! Phansi ngamasela phansi!✊🏾✊🏾✊🏾✊🏾 Viva Zondo Viva! Phansi ngamasela phansi!✊🏾✊🏾✊🏾✊🏾 "After denying the application "After denying the application "After denying the application "After denying the application "After denying the application advocates hair full of ingubo "@Elias Chauke Exactly! When Zuma needs to testify ""He's advanced age"". When he wants Zondo recusal "After denying the application "When Zuma needs to testify ""He's advanced age"" but when he wants recusal "When Zuma needs to testify ""He's advanced age"" but when he wants recusal "When Zuma needs to testify ""He's advanced age"" but when he wants recusal Cheers:hydrate: "When Zuma needs to testify ""He's advanced age"" but when he wants recusal Furthermore Pollsmore Sikhakhane's problem is mixing politics and advocacy Ex-Press forcing to be Zondos friend is so funny 😂😂😂 "This is the problem of not being educated but want to he president. Things that are serious "This is the problem of not being educated but want to be president. Things that are serious Zuma is going to finish all his pension money in court straight 🤞🏽🤞🏽🤞🏽 Zuma is going to finish all his pension money in courts straight... including funeral cover 🤞🏽🤞🏽🤞🏽 Zuma is going to finish all his pension money in courts straight... including funeral cover 🤞🏽🤞🏽🤞🏽 Skhakhane is fuming! After everything he feels he has done 😂😂😂 Zuma is going to finish all his pension money in courts straight... including funeral cover 🤞🏽🤞🏽🤞🏽 summon the butternut to appear this friday! ‼‼💯 summon the butternut to appear this friday! ‼‼💯 They f'd off without being dismissed lol I hope Zuma supporters are walking out the chat too 😂😂😂😂 summon the butternut to appear this friday! ‼‼💯 summon the butternut to appear this friday! ‼‼💯 "When Zondo comes back "When Zondo comes back "When Zondo comes back When was the last time Zuma won a case? "When Zondo comes back Eh I hope Zondo is ok Papa's and Baba's are falling!🗡🗡🗡
Siminfrance,#teamZondo
Morag Swanepoel,hi from East London Zuma with the girls 👠💄 Cover the nose JZ. Have him up for contempt of the commission. Is the girl the new fiance? now they can arrest Zuma ... hope they have a bailiff outside.
Yonds Athini,Morning everyone Thulaniiiii plz @Siya unqabile bawo ..kunjn namhlanje? Yhoo ezinwele zika Ta Skhakhane Yasela amanzi lantooo😂😂 @Siya Dilimeni Eweeeee 😂😂 Chuuu ngcembeeee ...Viva Zondo Vivaaaaaaa Akozeli uyayebhuza MAYBABOOOOOO😂😂😂😂 "Zuma once said ""nizongnika lezi zthombe""😂😂😂😂😂😂😂😂" Baphi naaa
Sandil Maharaj,I cannot believe that his advocate put up such a weak embarrassing case
zip reeper,Will Zondo deliver a whale of a ruling I wonder Zuma robbed the country and is still running free Zuma has an Ace up his sleeve Zuma is down but not out Its Zuma vs the corrupt Cyril machine @ALTA everybody in the whole cell block was dancing to the jailhouse rock "SABC staff get R800 000 Make peace with Afriocan time must 1st pay licence fee to watch "@Annie Van Niekerk Zuma left the building Pretorius is Zondo's Tinto I dont blame ZUma Zuma is on the run Zuma is running free What does Sikhakhane say? Zuma flew the coop
Manqoba Thalikho,"If DCJ did lie under oath
Regardt Basson,and as always... africa time nothing ever starts on time morning valencia Joshua tell that to the man in the moon SOUND? @Milton Taju that will not happen Zuma must fall @Ishmael Ramoadi you know you can turn chat off right ?
Nsizwa Mnisi,viva Msholozi👍🏽👍🏽 phezu kwabo Msholozi👍🏽👍🏽👍🏽👍🏽
Uno Kapitako,what happened to Mr X story?? charge sheet will go to 20.20 chambers nonsense going on here what happened to Dudu naming the wetness?? Namibia has the best biltong... we need admin to account for this delay... I therefore dismiss this proceedings till further notice...
DokoloCity,Surely Zondo cant claim he didnt meet Zuma even at state functions lol EFF "it a Zulu Club.. Zumu @Behind the Veil he said he didnt only once how can you have a relationship with someone whom you are not friends? So you meet What did you discuss? DCJ lier Why can he not be allowed to raise the concern late in the day lol.. DCJ you are tripping common cause lol EFF Zondo lied he didnt see Zuma in his official capacity.. the Judicial Service Commission must look at that.. Zondo like Zuma must have disclosed that he know Zuma Cyril and Zuma are both corrupt that is the truth Logically recusal would collapse the commission and waste money.. review also will waste money.. it will take two years for this review to reach the constitutional court and Zuma may not be there.. investigating or inquiring
TheQueen V,morning everyone Zuma still holding us ransom? @TEUNIS ARE YOU WELL? deeper zondo the 🥔 is sleeping. not listening to the ruling 😴😒 you have a friend in me 😂😂😂 tjo Zuma is a chancer really looking for friends. "where is the sleepist now "@Muzi he did not meet Zuma the way he tries to portrays. After he was chosen omw Zuma is a piece of work plz walk out Zuma so that you can go where you belong "Sikhakane looked pained Zuma other plan will be to change lawyers again. sekhakane is horrible. Why so hostile i mean really seems he Has beef Big Daddy what is juju saying about this Zuma tactics? Or he is at clicks? OK Big Daddy so he still at clicks nje. Shao 👌 Kom nou zondo
YAPHA MSOMI,meneer ZOOOMA will come victorius.cant comment for fear of incriminating myself who is that young beAtiful lady with ZOOOMA
Maryann Diamond,hello beautiful and handsome ppl:virtualhug::virtualhug::virtualhug: what time did this start ? "zuma is thinking ""what am I going to have for lunch "":yt:🤣:elbowcough:" WE ARE NOT FRIENDS:yt: So Dude what are ur plans ???? yoooooooooh:yt::yt::yt::yt::yt: wow:yt: 🤣🤣🤣🤣🤣🤣🤣🤣 this is disgusting:yt: wow wow wow:yt: so the summons count for nothing:yt: Thank you:yt: tha k you:yt::elbowcough::elbowcough::elbowcough::elbowcough: THRY ARE NOT COMUNG BACK:yt::elbowcough: they ain't coming back:yt: WELL WE WILL NEVER SEE ZUMA AGAIN ...:yt:🤣🤣 SOOOOOOOOOOOO???????? 30MIN LATER🤷‍♀️🤷‍♀️ they took lunch:yt: so lunch time it is:yt: they probably fighting now:yt: I TOLD YALL ZUMA IS SHOWING ANC IS ABOVE THE LAW
